"Year","Intent","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2009","Legal Intervention","District of Columbia","--","592,228","--","--","--"
"2009","Legal Intervention","Florida","18**","18,652,644","0.10**","0.10**","531"
"2009","Legal Intervention","Georgia","10**","9,620,846","0.10**","0.10**","220"
"2009","Legal Intervention","Hawaii","--","1,346,717","--","--","--"
"2009","Legal Intervention","Idaho","--","1,554,439","--","--","--"
"2009","Legal Intervention","Illinois","10**","12,796,778","0.08**","0.07**","299"
"2009","Legal Intervention","Indiana","--","6,459,325","--","--","--"
"2009","Legal Intervention","Iowa","--","3,032,870","--","--","--"
"2009","Legal Intervention","Kansas","--","2,832,704","--","--","--"
"2009","Legal Intervention","Kentucky","--","4,317,074","--","--","--"
"2009","Legal Intervention","Louisiana","--","4,491,648","--","--","--"
"2009","Legal Intervention","Maine","--","1,329,590","--","--","--"
"2009","Legal Intervention","Maryland","14**","5,730,388","0.24**","0.25**","329"
"2009","Legal Intervention","Massachusetts","--","6,517,613","--","--","--"
"2009","Legal Intervention","Michigan","--","9,901,591","--","--","--"
"2009","Legal Intervention","Minnesota","--","5,281,203","--","--","--"
"2009","Legal Intervention","Mississippi","--","2,958,774","--","--","--"
"2009","Legal Intervention","Missouri","--","5,961,088","--","--","--"
"2009","Legal Intervention","Montana","--","983,982","--","--","--"
"2009","Legal Intervention","Nebraska","--","1,812,683","--","--","--"
"2009","Legal Intervention","Nevada","--","2,684,665","--","--","--"
"2009","Legal Intervention","New Jersey","--","8,755,602","--","--","--"
"2009","Legal Intervention","New Mexico","--","2,036,802","--","--","--"
"2009","Legal Intervention","New York","17**","19,307,066","0.09**","0.09**","531"
"2009","Legal Intervention","North Carolina","--","9,449,566","--","--","--"
"2009","Legal Intervention","North Dakota","--","664,968","--","--","--"
"2009","Legal Intervention","Ohio","10**","11,528,896","0.09**","0.09**","312"
"2009","Legal Intervention","Oklahoma","--","3,717,572","--","--","--"
"2009","Legal Intervention","Oregon","--","3,808,600","--","--","--"
"2009","Legal Intervention","Pennsylvania","15**","12,666,858","0.12**","0.12**","413"
"2009","Legal Intervention","South Carolina","--","4,589,872","--","--","--"
"2009","Legal Intervention","Tennessee","--","6,306,019","--","--","--"
"2009","Legal Intervention","Texas","26","24,801,761","0.11","0.11","707"
"2009","Legal Intervention","Utah","--","2,723,421","--","--","--"
"2009","Legal Intervention","Virginia","16**","7,925,937","0.20**","0.19**","417"
"2009","Legal Intervention","Washington","22","6,667,426","0.33","0.33","530"
"2009","Legal Intervention","Wisconsin","--","5,669,264","--","--","--"
"2009","Suicide","Alabama","479","4,757,938","10.07","9.63","8,092"
"2009","Suicide","Alaska","79","698,895","11.30","10.93","2,169"
"2009","Suicide","Arizona","605","6,343,154","9.54","9.44","9,875"
"2009","Suicide","Arkansas","285","2,896,843","9.84","9.58","5,457"
"2009","Suicide","California","1,519","36,961,229","4.11","4.07","23,390"
"2009","Suicide","Colorado","454","4,972,195","9.13","9.01","8,737"
"2009","Suicide","Connecticut","93","3,561,807","2.61","2.48","1,602"
"2009","Suicide","Delaware","38","891,730","4.26","4.32","663"
"2009","Suicide","District of Columbia","--","592,228","--","--","--"
"2009","Suicide","Florida","1,472","18,652,644","7.89","7.15","22,021"
"2009","Suicide","Georgia","743","9,620,846","7.72","7.85","13,513"
"2009","Suicide","Hawaii","36","1,346,717","2.67","2.54","631"
"2009","Suicide","Idaho","176","1,554,439","11.32","11.59","3,132"
"2009","Suicide","Illinois","402","12,796,778","3.14","3.05","6,954"
"2009","Suicide","Indiana","458","6,459,325","7.09","6.92","8,369"
"2009","Suicide","Iowa","160","3,032,870","5.28","5.12","2,825"
"2009","Suicide","Kansas","200","2,832,704","7.06","6.98","3,912"
"2009","Suicide","Kentucky","403","4,317,074","9.34","9.13","7,388"
"2009","Suicide","Louisiana","328","4,491,648","7.30","7.20","6,372"
"2009","Suicide","Maine","106","1,329,590","7.97","7.47","1,626"
"2009","Suicide","Maryland","252","5,730,388","4.40","4.26","4,620"
"2009","Suicide","Massachusetts","89","6,517,613","1.37","1.28","1,413"
"2009","Suicide","Michigan","575","9,901,591","5.81","5.59","9,987"
"2009","Suicide","Minnesota","281","5,281,203","5.32","5.10","5,447"
"2009","Suicide","Mississippi","269","2,958,774","9.09","9.20","4,834"
"2009","Suicide","Missouri","471","5,961,088","7.90","7.68","8,529"
"2009","Suicide","Montana","136","983,982","13.82","12.81","2,377"
"2009","Suicide","Nebraska","93","1,812,683","5.13","5.02","1,695"
"2009","Suicide","Nevada","295","2,684,665","10.99","10.92","4,727"
"2009","Suicide","New Hampshire","82","1,316,102","6.23","5.82","1,670"
"2009","Suicide","New Jersey","173","8,755,602","1.98","1.86","2,760"
"2009","Suicide","New Mexico","192","2,036,802","9.43","9.10","3,678"
"2009","Suicide","New York","422","19,307,066","2.19","2.05","6,863"
"2009","Suicide","North Carolina","678","9,449,566","7.18","6.96","11,857"
"2009","Suicide","North Dakota","50","664,968","7.52","7.40","1,311"
"2009","Suicide","Ohio","590","11,528,896","5.12","4.88","10,552"
"2009","Suicide","Oklahoma","363","3,717,572","9.76","9.64","7,062"
"2009","Suicide","Oregon","345","3,808,600","9.06","8.54","5,732"
"2009","Suicide","Pennsylvania","825","12,666,858","6.51","6.06","13,616"
"2009","Suicide","Rhode Island","40","1,053,646","3.80","3.54","687"
"2009","Suicide","South Carolina","377","4,589,872","8.21","7.82","6,747"
"2009","Suicide","South Dakota","61","807,067","7.56","7.54","1,387"
"2009","Suicide","Tennessee","574","6,306,019","9.10","8.81","10,499"
"2009","Suicide","Texas","1,583","24,801,761","6.38","6.58","29,868"
"2009","Suicide","Utah","217","2,723,421","7.97","8.84","4,922"
"2009","Suicide","Vermont","59","624,817","9.44","8.57","874"
"2009","Suicide","Virginia","527","7,925,937","6.65","6.39","9,761"
"2009","Suicide","Washington","470","6,667,426","7.05","6.85","8,020"
"2009","Suicide","West Virginia","178","1,847,775","9.63","9.14","3,398"
"2009","Suicide","Wisconsin","345","5,669,264","6.09","5.86","6,324"
"2009","Suicide","Wyoming","82","559,851","14.65","14.92","1,719"
"2009","Undetermined","Alabama","--","4,757,938","--","--","--"
"2009","Undetermined","Alaska","--","698,895","--","--","--"
"2009","Undetermined","Arizona","--","6,343,154","--","--","--"
"2009","Undetermined","Arkansas","--","2,896,843","--","--","--"
"2009","Undetermined","California","17**","36,961,229","0.05**","0.04**","342"
"2009","Undetermined","Colorado","--","4,972,195","--","--","--"
"2009","Undetermined","Connecticut","--","3,561,807","--","--","--"
"2009","Undetermined","Florida","--","18,652,644","--","--","--"
"2009","Undetermined","Georgia","11**","9,620,846","0.11**","0.11**","286"
"2009","Undetermined","Hawaii","0**","1,346,717","0.00**","0.00**","--"
"2009","Undetermined","Illinois","--","12,796,778","--","--","--"
"2009","Undetermined","Indiana","--","6,459,325","--","--","--"
"2009","Undetermined","Iowa","--","3,032,870","--","--","--"
"2009","Undetermined","Kansas","--","2,832,704","--","--","--"
"2009","Undetermined","Kentucky","--","4,317,074","--","--","--"
"2009","Undetermined","Louisiana","--","4,491,648","--","--","--"
"2009","Undetermined","Maryland","--","5,730,388","--","--","--"
"2009","Undetermined","Massachusetts","--","6,517,613","--","--","--"
"2009","Undetermined","Michigan","--","9,901,591","--","--","--"
"2009","Undetermined","Minnesota","--","5,281,203","--","--","--"
"2009","Undetermined","Mississippi","--","2,958,774","--","--","--"
"2009","Undetermined","Missouri","--","5,961,088","--","--","--"
"2009","Undetermined","Montana","--","983,982","--","--","--"
"2009","Undetermined","Nebraska","--","1,812,683","--","--","--"
"2009","Undetermined","Nevada","--","2,684,665","--","--","--"
"2009","Undetermined","New Hampshire","--","1,316,102","--","--","--"
"2009","Undetermined","New Mexico","--","2,036,802","--","--","--"
"2009","Undetermined","New York","--","19,307,066","--","--","--"
"2009","Undetermined","North Carolina","--","9,449,566","--","--","--"
"2009","Undetermined","North Dakota","0**","664,968","0.00**","0.00**","--"
"2009","Undetermined","Ohio","--","11,528,896","--","--","--"
"2009","Undetermined","Oklahoma","--","3,717,572","--","--","--"
"2009","Undetermined","Oregon","--","3,808,600","--","--","--"
"2009","Undetermined","Pennsylvania","--","12,666,858","--","--","--"
"2009","Undetermined","Rhode Island","--","1,053,646","--","--","--"
"2009","Undetermined","South Carolina","--","4,589,872","--","--","--"
"2009","Undetermined","Tennessee","15**","6,306,019","0.24**","0.22**","287"
"2009","Undetermined","Texas","24","24,801,761","0.10","0.09","645"
"2009","Undetermined","Utah","--","2,723,421","--","--","--"
"2009","Undetermined","Virginia","--","7,925,937","--","--","--"
"2009","Undetermined","Washington","--","6,667,426","--","--","--"
"2009","Undetermined","West Virginia","0**","1,847,775","0.00**","0.00**","--"
"2009","Undetermined","Wisconsin","--","5,669,264","--","--","--"
"2008","Unintentional","Alabama","32","4,718,206","0.68","0.69","1,072"
"2008","Unintentional","Alaska","--","687,280","--","--","--"
"2008","Unintentional","Arizona","11**","6,280,362","0.18**","0.18**","308"
"2008","Unintentional","Arkansas","17**","2,874,554","0.59**","0.60**","497"
"2008","Unintentional","California","37","36,604,337","0.10","0.10","1,120"
"2008","Unintentional","Colorado","--","4,889,730","--","--","--"
"2008","Unintentional","Connecticut","--","3,545,579","--","--","--"
"2008","Unintentional","Delaware","0**","883,874","0.00**","0.00**","--"
"2008","Unintentional","District of Columbia","0**","580,236","0.00**","0.00**","--"
"2008","Unintentional","Florida","21","18,527,305","0.11","0.12","666"
"2008","Unintentional","Georgia","31","9,504,843","0.33","0.33","661"
"2008","Unintentional","Idaho","--","1,534,320","--","--","--"
"2008","Unintentional","Illinois","18**","12,747,038","0.14**","0.14**","472"
"2008","Unintentional","Indiana","21","6,424,806","0.33","0.31","503"
"2008","Unintentional","Iowa","--","3,016,734","--","--","--"
"2008","Unintentional","Kansas","11**","2,808,076","0.39**","0.39**","290"
"2008","Unintentional","Kentucky","17**","4,289,878","0.40**","0.39**","404"
"2008","Unintentional","Louisiana","33","4,435,586","0.74","0.75","973"
"2008","Unintentional","Maine","--","1,330,509","--","--","--"
"2008","Unintentional","Maryland","--","5,684,965","--","--","--"
"2008","Unintentional","Massachusetts","--","6,468,967","--","--","--"
"2008","Unintentional","Michigan","11**","9,946,889","0.11**","0.10**","298"
"2008","Unintentional","Minnesota","--","5,247,018","--","--","--"
"2008","Unintentional","Mississippi","22","2,947,806","0.75","0.72","637"
"2008","Unintentional","Missouri","26","5,923,916","0.44","0.46","806"
"2008","Unintentional","Montana","--","976,415","--","--","--"
"2008","Unintentional","Nebraska","--","1,796,378","--","--","--"
"2008","Unintentional","Nevada","--","2,653,630","--","--","--"
"2008","Unintentional","New Hampshire","--","1,315,906","--","--","--"
"2008","Unintentional","New Jersey","--","8,711,090","--","--","--"
"2008","Unintentional","New Mexico","--","2,010,662","--","--","--"
"2008","Unintentional","New York","11**","19,212,436","0.06**","0.06**","311"
"2008","Unintentional","North Carolina","13**","9,309,449","0.14**","0.14**","408"
"2008","Unintentional","North Dakota","--","657,569","--","--","--"
"2008","Unintentional","Ohio","12**","11,515,391","0.10**","0.10**","349"
"2008","Unintentional","Oklahoma","12**","3,668,976","0.33**","0.33**","277"
"2008","Unintentional","Oregon","--","3,768,748","--","--","--"
"2008","Unintentional","Pennsylvania","32","12,612,285","0.25","0.25","725"
"2008","Unintentional","Rhode Island","--","1,055,003","--","--","--"
"2008","Unintentional","South Carolina","14**","4,528,996","0.31**","0.32**","483"
"2008","Unintentional","South Dakota","--","799,124","--","--","--"
"2008","Unintentional","Tennessee","17**","6,247,411","0.27**","0.26**","390"
"2008","Unintentional","Texas","46","24,309,039","0.19","0.19","1,354"
"2008","Unintentional","Utah","--","2,663,029","--","--","--"
"2008","Unintentional","Vermont","--","624,151","--","--","--"
"2008","Unintentional","Virginia","11**","7,833,496","0.14**","0.13**","291"
"2008","Unintentional","Washington","--","6,562,231","--","--","--"
"2008","Unintentional","West Virginia","26","1,840,310","1.41","1.44","693"
"2008","Unintentional","Wisconsin","--","5,640,996","--","--","--"
"2008","Homicide","Alabama","349","4,718,206","7.40","7.60","11,328"
"2008","Homicide","Alaska","15**","687,280","2.18**","2.22**","412"
"2008","Homicide","Arizona","333","6,280,362","5.30","5.36","10,954"
"2008","Homicide","Arkansas","145","2,874,554","5.04","5.39","4,359"
"2008","Homicide","California","1,569","36,604,337","4.29","4.12","55,867"
"2008","Homicide","Colorado","109","4,889,730","2.23","2.16","3,459"
"2008","Homicide","Connecticut","87","3,545,579","2.45","2.63","3,192"
"2008","Homicide","Delaware","54","883,874","6.11","6.29","1,849"
"2008","Homicide","District of Columbia","122","580,236","21.03","17.58","4,465"
"2008","Homicide","Florida","886","18,527,305","4.78","5.05","29,935"
"2008","Homicide","Georgia","515","9,504,843","5.42","5.39","16,817"
"2008","Homicide","Hawaii","11**","1,332,213","0.83**","0.89**","345"
"2008","Homicide","Idaho","13**","1,534,320","0.85**","0.86**","372"
"2008","Homicide","Illinois","631","12,747,038","4.95","4.90","23,116"
"2008","Homicide","Indiana","235","6,424,806","3.66","3.75","8,369"
"2008","Homicide","Iowa","34","3,016,734","1.13","1.20","1,148"
"2008","Homicide","Kansas","77","2,808,076","2.74","2.76","2,641"
"2008","Homicide","Kentucky","160","4,289,878","3.73","3.84","4,797"
"2008","Homicide","Louisiana","430","4,435,586","9.69","9.60","14,960"
"2008","Homicide","Maine","12**","1,330,509","0.90**","0.96**","321"
"2008","Homicide","Maryland","379","5,684,965","6.67","6.73","13,778"
"2008","Homicide","Massachusetts","98","6,468,967","1.52","1.50","3,745"
"2008","Homicide","Michigan","489","9,946,889","4.92","5.13","16,722"
"2008","Homicide","Minnesota","71","5,247,018","1.35","1.35","2,479"
"2008","Homicide","Mississippi","245","2,947,806","8.31","8.37","7,893"
"2008","Homicide","Missouri","360","5,923,916","6.08","6.23","11,760"
"2008","Homicide","Montana","16**","976,415","1.64**","1.69**","508"
"2008","Homicide","Nebraska","49","1,796,378","2.73","2.72","1,724"
"2008","Homicide","Nevada","100","2,653,630","3.77","3.74","3,284"
"2008","Homicide","New Hampshire","--","1,315,906","--","--","--"
"2008","Homicide","New Jersey","244","8,711,090","2.80","2.94","8,856"
"2008","Homicide","New Mexico","86","2,010,662","4.28","4.46","2,846"
"2008","Homicide","New York","508","19,212,436","2.64","2.64","17,968"
"2008","Homicide","North Carolina","467","9,309,449","5.02","5.05","14,918"
"2008","Homicide","North Dakota","0**","657,569","0.00**","0.00**","--"
"2008","Homicide","Ohio","402","11,515,391","3.49","3.68","13,607"
"2008","Homicide","Oklahoma","147","3,668,976","4.01","4.21","4,838"
"2008","Homicide","Oregon","49","3,768,748","1.30","1.29","1,536"
"2008","Homicide","Pennsylvania","524","12,612,285","4.16","4.40","18,126"
"2008","Homicide","Rhode Island","19**","1,055,003","1.80**","1.78**","648"
"2008","Homicide","South Carolina","249","4,528,996","5.50","5.53","7,892"
"2008","Homicide","South Dakota","10**","799,124","1.25**","1.31**","267"
"2008","Homicide","Tennessee","336","6,247,411","5.38","5.48","10,549"
"2008","Homicide","Texas","1,006","24,309,039","4.14","4.04","33,347"
"2008","Homicide","Utah","24","2,663,029","0.90","0.98","786"
"2008","Homicide","Vermont","--","624,151","--","--","--"
"2008","Homicide","Virginia","251","7,833,496","3.20","3.17","8,570"
"2008","Homicide","Washington","127","6,562,231","1.94","1.93","4,360"
"2008","Homicide","West Virginia","37","1,840,310","2.01","2.16","1,068"
"2008","Homicide","Wisconsin","81","5,640,996","1.44","1.50","2,695"
"2008","Homicide","Wyoming","--","546,043","--","--","--"
